date,DNI(W/m2),precipitation,rain,snowfall,snow_depth
2024-07-12 21:00:00+00:00,385.81827,0,0,0,0
2024-07-12 22:00:00+00:00,598.30194,0.1,0.1,0,0
2024-07-12 23:00:00+00:00,510.91516,0,0,0,0
2024-07-13 00:00:00+00:00,318.04654,0,0,0,0
2024-07-13 01:00:00+00:00,15.529404,0,0,0,0
2024-07-13 02:00:00+00:00,0,0,0,0,0
2024-07-13 03:00:00+00:00,0,0,0,0,0
2024-07-13 04:00:00+00:00,0,0,0,0,0
2024-07-13 05:00:00+00:00,0,0,0,0,0
2024-07-13 06:00:00+00:00,0,0,0,0,0
2024-07-13 07:00:00+00:00,0,0,0,0,0
2024-07-13 08:00:00+00:00,0,0,0,0,0
2024-07-13 09:00:00+00:00,0,0,0,0,0
2024-07-13 10:00:00+00:00,0,0,0,0,0
2024-07-13 11:00:00+00:00,0,0,0,0,0
2024-07-13 12:00:00+00:00,13.128688,0,0,0,0
2024-07-13 13:00:00+00:00,43.487877,0.1,0.1,0,0
2024-07-13 14:00:00+00:00,117.82614,0,0,0,0
2024-07-13 15:00:00+00:00,65.16914,0,0,0,0
2024-07-13 16:00:00+00:00,86.79379,0,0,0,0
2024-07-13 17:00:00+00:00,163.1466,0,0,0,0
2024-07-13 18:00:00+00:00,152.52374,0,0,0,0
2024-07-13 19:00:00+00:00,360.20837,0,0,0,0
2024-07-13 20:00:00+00:00,612.81104,0,0,0,0
2024-07-13 21:00:00+00:00,683.3844,0.1,0.1,0,0
2024-07-13 22:00:00+00:00,631.7211,0.1,0.1,0,0
2024-07-13 23:00:00+00:00,0,0.8,0.8,0,0
2024-07-14 00:00:00+00:00,183.12311,0,0,0,0
2024-07-14 01:00:00+00:00,41.600895,0.1,0.1,0,0
2024-07-14 02:00:00+00:00,0,0,0,0,0
2024-07-14 03:00:00+00:00,0,0,0,0,0
2024-07-14 04:00:00+00:00,0,0,0,0,0
2024-07-14 05:00:00+00:00,0,0,0,0,0
2024-07-14 06:00:00+00:00,0,0,0,0,0
2024-07-14 07:00:00+00:00,0,0,0,0,0
2024-07-14 08:00:00+00:00,0,0,0,0,0
2024-07-14 09:00:00+00:00,0,0,0,0,0
2024-07-14 10:00:00+00:00,0,0,0,0,0
2024-07-14 11:00:00+00:00,0,0,0,0,0
2024-07-14 12:00:00+00:00,0,0,0,0,0
2024-07-14 13:00:00+00:00,0,0,0,0,0
2024-07-14 14:00:00+00:00,71.97575,0,0,0,0
2024-07-14 15:00:00+00:00,37.803963,0.1,0.1,0,0
2024-07-14 16:00:00+00:00,250.00577,0,0,0,0
2024-07-14 17:00:00+00:00,494.40555,0,0,0,0
2024-07-14 18:00:00+00:00,427.51923,0,0,0,0
2024-07-14 19:00:00+00:00,706.5186,0,0,0,0
2024-07-14 20:00:00+00:00,620.3455,0,0,0,0
2024-07-14 21:00:00+00:00,486.06775,0,0,0,0
2024-07-14 22:00:00+00:00,345.86102,0.1,0.1,0,0
2024-07-14 23:00:00+00:00,413.54364,10.6,10.6,0,0
2024-07-15 00:00:00+00:00,0,0,0,0,0
2024-07-15 01:00:00+00:00,214.27036,0.1,0.1,0,0
2024-07-15 02:00:00+00:00,12.546956,0,0,0,0
2024-07-15 03:00:00+00:00,0,0,0,0,0
2024-07-15 04:00:00+00:00,0,0,0,0,0
2024-07-15 05:00:00+00:00,0,0,0,0,0
2024-07-15 06:00:00+00:00,0,0,0,0,0
2024-07-15 07:00:00+00:00,0,0,0,0,0
2024-07-15 08:00:00+00:00,0,0,0,0,0
2024-07-15 09:00:00+00:00,0,0,0,0,0
2024-07-15 10:00:00+00:00,0,0,0,0,0
2024-07-15 11:00:00+00:00,0,0,0,0,0
2024-07-15 12:00:00+00:00,13.433946,0,0,0,0
2024-07-15 13:00:00+00:00,332.05765,0,0,0,0
2024-07-15 14:00:00+00:00,441.17273,0,0,0,0
2024-07-15 15:00:00+00:00,597.4759,0,0,0,0
2024-07-15 16:00:00+00:00,725.5275,0,0,0,0
2024-07-15 17:00:00+00:00,793.08325,0,0,0,0
2024-07-15 18:00:00+00:00,819.9857,0,0,0,0
2024-07-15 19:00:00+00:00,837.8552,0,0,0,0
2024-07-15 20:00:00+00:00,830.2567,0,0,0,0
2024-07-15 21:00:00+00:00,805.57166,0,0,0,0
2024-07-15 22:00:00+00:00,771.7328,0,0,0,0
2024-07-15 23:00:00+00:00,705.8081,0,0,0,0
2024-07-16 00:00:00+00:00,564.1118,0,0,0,0
2024-07-16 01:00:00+00:00,373.07004,0,0,0,0
2024-07-16 02:00:00+00:00,25.277199,0,0,0,0
2024-07-16 03:00:00+00:00,0,0,0,0,0
2024-07-16 04:00:00+00:00,0,0,0,0,0
2024-07-16 05:00:00+00:00,0,0,0,0,0
2024-07-16 06:00:00+00:00,0,0,0,0,0
2024-07-16 07:00:00+00:00,0,0,0,0,0
2024-07-16 08:00:00+00:00,0,0,0,0,0
2024-07-16 09:00:00+00:00,0,0,0,0,0
2024-07-16 10:00:00+00:00,0,0,0,0,0
2024-07-16 11:00:00+00:00,0,0,0,0,0
2024-07-16 12:00:00+00:00,13.602813,0,0,0,0
2024-07-16 13:00:00+00:00,351.94836,0,0,0,0
2024-07-16 14:00:00+00:00,476.4878,0,0,0,0
2024-07-16 15:00:00+00:00,614.23724,0,0,0,0
2024-07-16 16:00:00+00:00,731.82245,0,0,0,0
2024-07-16 17:00:00+00:00,762.8855,0,0,0,0
2024-07-16 18:00:00+00:00,840.3767,0,0,0,0
2024-07-16 19:00:00+00:00,847.41034,0,0,0,0
2024-07-16 20:00:00+00:00,753.4147,0,0,0,0
2024-07-16 21:00:00+00:00,792.3484,0,0,0,0
2024-07-16 22:00:00+00:00,757.69183,0,0,0,0
2024-07-16 23:00:00+00:00,674.35767,0.1,0.1,0,0
2024-07-17 00:00:00+00:00,499.74368,0,0,0,0
2024-07-17 01:00:00+00:00,354.1215,0,0,0,0
2024-07-17 02:00:00+00:00,25.477255,0,0,0,0
2024-07-17 03:00:00+00:00,0,0,0,0,0
2024-07-17 04:00:00+00:00,0,0,0,0,0
2024-07-17 05:00:00+00:00,0,0,0,0,0
2024-07-17 06:00:00+00:00,0,0,0,0,0
2024-07-17 07:00:00+00:00,0,0,0,0,0
2024-07-17 08:00:00+00:00,0,0,0,0,0
2024-07-17 09:00:00+00:00,0,0,0,0,0
2024-07-17 10:00:00+00:00,0,0,0,0,0
2024-07-17 11:00:00+00:00,0,0,0,0,0
2024-07-17 12:00:00+00:00,13.859589,0,0,0,0
2024-07-17 13:00:00+00:00,355.18933,0,0,0,0
2024-07-17 14:00:00+00:00,582.28925,0,0,0,0
2024-07-17 15:00:00+00:00,707.1683,0,0,0,0
2024-07-17 16:00:00+00:00,764.99475,0,0,0,0
2024-07-17 17:00:00+00:00,793.32434,0,0,0,0
2024-07-17 18:00:00+00:00,796.93243,0,0,0,0
2024-07-17 19:00:00+00:00,679.0924,0,0,0,0
2024-07-17 20:00:00+00:00,712.024,0,0,0,0
2024-07-17 21:00:00+00:00,688.1535,0,0,0,0
2024-07-17 22:00:00+00:00,679.9376,0,0,0,0
2024-07-17 23:00:00+00:00,564.6646,0.1,0.1,0,0
2024-07-18 00:00:00+00:00,298.54425,0,0,0,0
2024-07-18 01:00:00+00:00,58.507584,0,0,0,0
2024-07-18 02:00:00+00:00,12.845945,0,0,0,0
2024-07-18 03:00:00+00:00,0,0,0,0,0
2024-07-18 04:00:00+00:00,0,0,0,0,0
2024-07-18 05:00:00+00:00,0,0,0,0,0
2024-07-18 06:00:00+00:00,0,0,0,0,0
2024-07-18 07:00:00+00:00,0,0,0,0,0
2024-07-18 08:00:00+00:00,0,0.1,0.1,0,0
2024-07-18 09:00:00+00:00,0,0,0,0,0
2024-07-18 10:00:00+00:00,0,0,0,0,0
2024-07-18 11:00:00+00:00,0,0,0,0,0
2024-07-18 12:00:00+00:00,0,1.2,1.2,0,0
2024-07-18 13:00:00+00:00,0,3.7,3.7,0,0
2024-07-18 14:00:00+00:00,0,1.2,1.2,0,0
2024-07-18 15:00:00+00:00,32.92174,0,0,0,0
2024-07-18 16:00:00+00:00,290.28128,0,0,0,0
2024-07-18 17:00:00+00:00,491.5511,0,0,0,0
2024-07-18 18:00:00+00:00,776.50415,0,0,0,0
2024-07-18 19:00:00+00:00,820.8486,0,0,0,0
2024-07-18 20:00:00+00:00,778.2079,0,0,0,0
2024-07-18 21:00:00+00:00,696.546,0,0,0,0
2024-07-18 22:00:00+00:00,705.77545,0,0,0,0
2024-07-18 23:00:00+00:00,650.6013,0,0,0,0
2024-07-19 00:00:00+00:00,530.1496,0,0,0,0
2024-07-19 01:00:00+00:00,353.43048,0,0,0,0
2024-07-19 02:00:00+00:00,25.927809,0,0,0,0
2024-07-19 03:00:00+00:00,0,0,0,0,0
2024-07-19 04:00:00+00:00,0,0,0,0,0
2024-07-19 05:00:00+00:00,0,0,0,0,0
2024-07-19 06:00:00+00:00,0,0,0,0,0
2024-07-19 07:00:00+00:00,0,0,0,0,0
2024-07-19 08:00:00+00:00,0,0,0,0,0
2024-07-19 09:00:00+00:00,0,0,0,0,0
2024-07-19 10:00:00+00:00,0,0,0,0,0
2024-07-19 11:00:00+00:00,0,0,0,0,0
2024-07-19 12:00:00+00:00,0,0,0,0,0
2024-07-19 13:00:00+00:00,295.88477,0,0,0,0
2024-07-19 14:00:00+00:00,534.48,0,0,0,0
2024-07-19 15:00:00+00:00,590.4096,0,0,0,0
2024-07-19 16:00:00+00:00,668.8275,0,0,0,0
2024-07-19 17:00:00+00:00,693.85706,0,0,0,0
2024-07-19 18:00:00+00:00,743.4825,0,0,0,0
2024-07-19 19:00:00+00:00,770.4332,0,0,0,0
2024-07-19 20:00:00+00:00,751.47363,0,0,0,0
2024-07-19 21:00:00+00:00,667.3999,0,0,0,0
2024-07-19 22:00:00+00:00,655.8783,0,0,0,0
2024-07-19 23:00:00+00:00,643.041,0,0,0,0
2024-07-20 00:00:00+00:00,541.7974,0,0,0,0
2024-07-20 01:00:00+00:00,345.20825,0,0,0,0
2024-07-20 02:00:00+00:00,26.178185,0,0,0,0
2024-07-20 03:00:00+00:00,0,0,0,0,0
2024-07-20 04:00:00+00:00,0,0,0,0,0
2024-07-20 05:00:00+00:00,0,0,0,0,0
2024-07-20 06:00:00+00:00,0,0,0,0,0
2024-07-20 07:00:00+00:00,0,0,0,0,0
2024-07-20 08:00:00+00:00,0,0,0,0,0
2024-07-20 09:00:00+00:00,0,0,0,0,0
2024-07-20 10:00:00+00:00,0,0,0,0,0
2024-07-20 11:00:00+00:00,0,0,0,0,0
2024-07-20 12:00:00+00:00,14.336494,0,0,0,0
2024-07-20 13:00:00+00:00,354.4587,0,0,0,0
2024-07-20 14:00:00+00:00,586.6173,0,0,0,0
2024-07-20 15:00:00+00:00,718.7598,0,0,0,0
2024-07-20 16:00:00+00:00,795.08203,0,0,0,0
2024-07-20 17:00:00+00:00,792.093,0,0,0,0
2024-07-20 18:00:00+00:00,855.2465,0,0,0,0
2024-07-20 19:00:00+00:00,869.67944,0,0,0,0
2024-07-20 20:00:00+00:00,863.82733,0,0,0,0
2024-07-20 21:00:00+00:00,837.7,0,0,0,0
2024-07-20 22:00:00+00:00,800.3629,0,0,0,0
2024-07-20 23:00:00+00:00,744.8656,0,0,0,0
2024-07-21 00:00:00+00:00,622.49365,0,0,0,0
2024-07-21 01:00:00+00:00,396.80127,0,0,0,0
2024-07-21 02:00:00+00:00,26.445295,0,0,0,0
2024-07-21 03:00:00+00:00,0,0,0,0,0
2024-07-21 04:00:00+00:00,0,0,0,0,0
2024-07-21 05:00:00+00:00,0,0,0,0,0
2024-07-21 06:00:00+00:00,0,0,0,0,0
2024-07-21 07:00:00+00:00,0,0,0,0,0
2024-07-21 08:00:00+00:00,0,0,0,0,0
2024-07-21 09:00:00+00:00,0,0,0,0,0
2024-07-21 10:00:00+00:00,0,0,0,0,0
2024-07-21 11:00:00+00:00,0,0,0,0,0
2024-07-21 12:00:00+00:00,14.537971,0,0,0,0
2024-07-21 13:00:00+00:00,275.74078,0,0,0,0
2024-07-21 14:00:00+00:00,103.01229,0,0,0,0
2024-07-21 15:00:00+00:00,33.14055,0,0,0,0
2024-07-21 16:00:00+00:00,215.91933,0,0,0,0
2024-07-21 17:00:00+00:00,797.45825,0,0,0,0
2024-07-21 18:00:00+00:00,752.96063,0,0,0,0
2024-07-21 19:00:00+00:00,691.90454,0,0,0,0
2024-07-21 20:00:00+00:00,751.36383,0,0,0,0
2024-07-21 21:00:00+00:00,653.5693,0,0,0,0
2024-07-21 22:00:00+00:00,585.2551,0,0,0,0
2024-07-21 23:00:00+00:00,540.7797,0.3,0.3,0,0
2024-07-22 00:00:00+00:00,261.04572,0.1,0.1,0,0
2024-07-22 01:00:00+00:00,126.04819,0,0,0,0
2024-07-22 02:00:00+00:00,13.368312,0,0,0,0
2024-07-22 03:00:00+00:00,0,0,0,0,0
2024-07-22 04:00:00+00:00,0,0,0,0,0
2024-07-22 05:00:00+00:00,0,0,0,0,0
2024-07-22 06:00:00+00:00,0,0,0,0,0
2024-07-22 07:00:00+00:00,0,1.4,1.4,0,0
2024-07-22 08:00:00+00:00,0,6.4,6.4,0,0
2024-07-22 09:00:00+00:00,0,0,0,0,0
2024-07-22 10:00:00+00:00,0,0.2,0.2,0,0
2024-07-22 11:00:00+00:00,0,0.1,0.1,0,0
2024-07-22 12:00:00+00:00,0,0,0,0,0
2024-07-22 13:00:00+00:00,242.45265,0,0,0,0
2024-07-22 14:00:00+00:00,352.75598,0.2,0.2,0,0
2024-07-22 15:00:00+00:00,424.8119,1.4,1.4,0,0
2024-07-22 16:00:00+00:00,339.2075,0.2,0.2,0,0
2024-07-22 17:00:00+00:00,504.9437,0.2,0.2,0,0
2024-07-22 18:00:00+00:00,579.0744,0.5,0.5,0,0
2024-07-22 19:00:00+00:00,487.4079,0.6,0.6,0,0
2024-07-22 20:00:00+00:00,412.58963,0.2,0.2,0,0
2024-07-22 21:00:00+00:00,66.21005,7.2,7.2,0,0
2024-07-22 22:00:00+00:00,0,1.1,1.1,0,0
2024-07-22 23:00:00+00:00,3.4289005,0.5,0.5,0,0
2024-07-23 00:00:00+00:00,92.44312,0.3,0.3,0,0
2024-07-23 01:00:00+00:00,0,0.1,0.1,0,0
2024-07-23 02:00:00+00:00,0,0,0,0,0
2024-07-23 03:00:00+00:00,0,0,0,0,0
2024-07-23 04:00:00+00:00,0,0.1,0.1,0,0
2024-07-23 05:00:00+00:00,0,0.1,0.1,0,0
2024-07-23 06:00:00+00:00,0,0.1,0.1,0,0
2024-07-23 07:00:00+00:00,0,0,0,0,0
2024-07-23 08:00:00+00:00,0,0,0,0,0
2024-07-23 09:00:00+00:00,0,0.3,0.3,0,0
2024-07-23 10:00:00+00:00,0,0,0,0,0
2024-07-23 11:00:00+00:00,0,0,0,0,0
2024-07-23 12:00:00+00:00,0,0,0,0,0
2024-07-23 13:00:00+00:00,0,0.6,0.6,0,0
2024-07-23 14:00:00+00:00,74.57616,1.1,1.1,0,0
2024-07-23 15:00:00+00:00,92.86676,0.1,0.1,0,0
2024-07-23 16:00:00+00:00,216.54092,0.1,0.1,0,0
2024-07-23 17:00:00+00:00,473.21527,0.1,0.1,0,0
2024-07-23 18:00:00+00:00,687.8604,0.1,0.1,0,0
2024-07-23 19:00:00+00:00,294.89246,0.1,0.1,0,0
2024-07-23 20:00:00+00:00,127.84845,0.1,0.1,0,0
2024-07-23 21:00:00+00:00,23.993748,1.8,1.8,0,0
2024-07-23 22:00:00+00:00,322.05786,0,0,0,0
2024-07-23 23:00:00+00:00,455.21027,3.5,3.5,0,0
2024-07-24 00:00:00+00:00,121.11887,0.1,0.1,0,0
2024-07-24 01:00:00+00:00,16.737898,0.1,0.1,0,0
2024-07-24 02:00:00+00:00,0,0,0,0,0
2024-07-24 03:00:00+00:00,0,0,0,0,0
2024-07-24 04:00:00+00:00,0,0,0,0,0
2024-07-24 05:00:00+00:00,0,0,0,0,0
2024-07-24 06:00:00+00:00,0,0,0,0,0
2024-07-24 07:00:00+00:00,0,0,0,0,0
2024-07-24 08:00:00+00:00,0,0,0,0,0
2024-07-24 09:00:00+00:00,0,0,0,0,0
2024-07-24 10:00:00+00:00,0,0,0,0,0
2024-07-24 11:00:00+00:00,0,0,0,0,0
2024-07-24 12:00:00+00:00,0,0,0,0,0
2024-07-24 13:00:00+00:00,209.88907,0,0,0,0
2024-07-24 14:00:00+00:00,385.16064,0.1,0.1,0,0
2024-07-24 15:00:00+00:00,570.78284,0.3,0.3,0,0
2024-07-24 16:00:00+00:00,487.93036,0.1,0.1,0,0
2024-07-24 17:00:00+00:00,644.28064,0,0,0,0
2024-07-24 18:00:00+00:00,718.94104,0.1,0.1,0,0
2024-07-24 19:00:00+00:00,258.34555,0,0,0,0
2024-07-24 20:00:00+00:00,170.94438,0.9,0.9,0,0
2024-07-24 21:00:00+00:00,185.26826,0,0,0,0
2024-07-24 22:00:00+00:00,453.61276,0,0,0,0
2024-07-24 23:00:00+00:00,466.47467,0,0,0,0
2024-07-25 00:00:00+00:00,318.16125,0,0,0,0
2024-07-25 01:00:00+00:00,151.66693,0,0,0,0
2024-07-25 02:00:00+00:00,13.871429,0,0,0,0
2024-07-25 03:00:00+00:00,0,0,0,0,0
2024-07-25 04:00:00+00:00,0,0,0,0,0
2024-07-25 05:00:00+00:00,0,0,0,0,0
2024-07-25 06:00:00+00:00,0,0,0,0,0
2024-07-25 07:00:00+00:00,0,0,0,0,0
2024-07-25 08:00:00+00:00,0,0,0,0,0
2024-07-25 09:00:00+00:00,0,0,0,0,0
2024-07-25 10:00:00+00:00,0,1,1,0,0
2024-07-25 11:00:00+00:00,0,0.3,0.3,0,0
2024-07-25 12:00:00+00:00,0,0.1,0.1,0,0
2024-07-25 13:00:00+00:00,0,0.4,0.4,0,0
2024-07-25 14:00:00+00:00,42.97865,0.4,0.4,0,0
2024-07-25 15:00:00+00:00,0,1.3,1.3,0,0
2024-07-25 16:00:00+00:00,6.7868347,9.3,9.3,0,0
2024-07-25 17:00:00+00:00,1.1537653,1.1,1.1,0,0
2024-07-25 18:00:00+00:00,10.534952,0.7,0.7,0,0
2024-07-25 19:00:00+00:00,12.262807,0.8,0.8,0,0
2024-07-25 20:00:00+00:00,30.437923,0.2,0.2,0,0
2024-07-25 21:00:00+00:00,26.32969,0,0,0,0
2024-07-25 22:00:00+00:00,170.17383,0,0,0,0
2024-07-25 23:00:00+00:00,294.98425,0,0,0,0
2024-07-26 00:00:00+00:00,106.47387,0,0,0,0
2024-07-26 01:00:00+00:00,39.505157,0,0,0,0
2024-07-26 02:00:00+00:00,0,0,0,0,0
2024-07-26 03:00:00+00:00,0,0,0,0,0
2024-07-26 04:00:00+00:00,0,0,0,0,0
2024-07-26 05:00:00+00:00,0,0.1,0.1,0,0
2024-07-26 06:00:00+00:00,0,0.3,0.3,0,0
2024-07-26 07:00:00+00:00,0,0.3,0.3,0,0
2024-07-26 08:00:00+00:00,0,0.2,0.2,0,0
2024-07-26 09:00:00+00:00,0,0.4,0.4,0,0
2024-07-26 10:00:00+00:00,0,0.5,0.5,0,0
2024-07-26 11:00:00+00:00,0,0,0,0,0
2024-07-26 12:00:00+00:00,0,0,0,0,0
2024-07-26 13:00:00+00:00,0,0.6,0.6,0,0
2024-07-26 14:00:00+00:00,5.395465,0.3,0.3,0,0
2024-07-26 15:00:00+00:00,14.115791,0.1,0.1,0,0
2024-07-26 16:00:00+00:00,171.28348,0.2,0.2,0,0
2024-07-26 17:00:00+00:00,474.70163,0.2,0.2,0,0
2024-07-26 18:00:00+00:00,343.73212,0,0,0,0
2024-07-26 19:00:00+00:00,84.884514,0,0,0,0
2024-07-26 20:00:00+00:00,183.8329,0.1,0.1,0,0
2024-07-26 21:00:00+00:00,119.181305,0.1,0.1,0,0
2024-07-26 22:00:00+00:00,152.97917,0,0,0,0
2024-07-26 23:00:00+00:00,53.59954,0,0,0,0
2024-07-27 00:00:00+00:00,86.055786,0,0,0,0
2024-07-27 01:00:00+00:00,0,0,0,0,0
2024-07-27 02:00:00+00:00,0,0,0,0,0
2024-07-27 03:00:00+00:00,0,0.1,0.1,0,0
2024-07-27 04:00:00+00:00,0,0.1,0.1,0,0
2024-07-27 05:00:00+00:00,0,0,0,0,0
2024-07-27 06:00:00+00:00,0,0,0,0,0
2024-07-27 07:00:00+00:00,0,0,0,0,0
2024-07-27 08:00:00+00:00,0,0,0,0,0
2024-07-27 09:00:00+00:00,0,0,0,0,0
2024-07-27 10:00:00+00:00,0,0,0,0,0
2024-07-27 11:00:00+00:00,0,0,0,0,0
2024-07-27 12:00:00+00:00,0,0,0,0,0
2024-07-27 13:00:00+00:00,23.67876,0,0,0,0
2024-07-27 14:00:00+00:00,2.709413,0,0,0,0
2024-07-27 15:00:00+00:00,3.5372572,0.2,0.2,0,0
2024-07-27 16:00:00+00:00,25.867308,0.1,0.1,0,0
2024-07-27 17:00:00+00:00,61.280624,0.1,0.1,0,0
2024-07-27 18:00:00+00:00,62.26364,0.1,0.1,0,0
2024-07-27 19:00:00+00:00,158.6491,0.2,0.2,0,0
2024-07-27 20:00:00+00:00,58.878963,0.1,0.1,0,0
2024-07-27 21:00:00+00:00,392.35907,0.1,0.1,0,0
2024-07-27 22:00:00+00:00,64.51238,0,0,0,0
2024-07-27 23:00:00+00:00,45.06319,0,0,0,0
2024-07-28 00:00:00+00:00,117.863,0,0,0,0
2024-07-28 01:00:00+00:00,39.904263,0,0,0,0
2024-07-28 02:00:00+00:00,0,0,0,0,0
2024-07-28 03:00:00+00:00,0,0,0,0,0
2024-07-28 04:00:00+00:00,0,0,0,0,0
2024-07-28 05:00:00+00:00,0,0,0,0,0
2024-07-28 06:00:00+00:00,0,0,0,0,0
2024-07-28 07:00:00+00:00,0,0,0,0,0
2024-07-28 08:00:00+00:00,0,0,0,0,0
2024-07-28 09:00:00+00:00,0,0,0,0,0
2024-07-28 10:00:00+00:00,0,0,0,0,0
2024-07-28 11:00:00+00:00,0,0,0,0,0
2024-07-28 12:00:00+00:00,0,0,0,0,0
2024-07-28 13:00:00+00:00,178.50424,0,0,0,0
2024-07-28 14:00:00+00:00,446.2748,0,0,0,0
2024-07-28 15:00:00+00:00,526.52356,0,0,0,0
2024-07-28 16:00:00+00:00,631.2995,0,0,0,0
2024-07-28 17:00:00+00:00,642.4145,0,0,0,0
2024-07-28 18:00:00+00:00,676.0086,0.1,0.1,0,0
2024-07-28 19:00:00+00:00,537.8171,0,0,0,0
2024-07-28 20:00:00+00:00,533.56335,0,0,0,0
2024-07-28 21:00:00+00:00,410.04767,0.3,0.3,0,0
2024-07-28 22:00:00+00:00,331.16742,0,0,0,0
2024-07-28 23:00:00+00:00,589.0497,0,0,0,0
2024-07-29 00:00:00+00:00,489.40546,0,0,0,0
2024-07-29 01:00:00+00:00,252.18396,0,0,0,0
2024-07-29 02:00:00+00:00,0,0,0,0,0
2024-07-29 03:00:00+00:00,0,0,0,0,0
2024-07-29 04:00:00+00:00,0,0,0,0,0
2024-07-29 05:00:00+00:00,0,0,0,0,0
2024-07-29 06:00:00+00:00,0,0,0,0,0
2024-07-29 07:00:00+00:00,0,0,0,0,0
2024-07-29 08:00:00+00:00,0,0,0,0,0
2024-07-29 09:00:00+00:00,0,0,0,0,0
2024-07-29 10:00:00+00:00,0,0,0,0,0
2024-07-29 11:00:00+00:00,0,0,0,0,0
2024-07-29 12:00:00+00:00,0,0,0,0,0
2024-07-29 13:00:00+00:00,0,0,0,0,0
2024-07-29 14:00:00+00:00,251.43973,0,0,0,0
2024-07-29 15:00:00+00:00,394.49432,0.1,0.1,0,0
2024-07-29 16:00:00+00:00,610.4107,0.1,0.1,0,0
2024-07-29 17:00:00+00:00,712.65375,0.1,0.1,0,0
2024-07-29 18:00:00+00:00,647.028,0.1,0.1,0,0
2024-07-29 19:00:00+00:00,699.2668,0.2,0.2,0,0
2024-07-29 20:00:00+00:00,672.08466,0.1,0.1,0,0
2024-07-29 21:00:00+00:00,688.8553,0.1,0.1,0,0
2024-07-29 22:00:00+00:00,501.65244,0,0,0,0
2024-07-29 23:00:00+00:00,512.2219,0,0,0,0
2024-07-30 00:00:00+00:00,483.82895,0,0,0,0
2024-07-30 01:00:00+00:00,317.01477,0,0,0,0
2024-07-30 02:00:00+00:00,14.968444,0,0,0,0
2024-07-30 03:00:00+00:00,0,0,0,0,0
2024-07-30 04:00:00+00:00,0,0,0,0,0
2024-07-30 05:00:00+00:00,0,0,0,0,0
2024-07-30 06:00:00+00:00,0,0,0,0,0
2024-07-30 07:00:00+00:00,0,0,0,0,0
2024-07-30 08:00:00+00:00,0,0,0,0,0
2024-07-30 09:00:00+00:00,0,0,0,0,0
2024-07-30 10:00:00+00:00,0,0,0,0,0
2024-07-30 11:00:00+00:00,0,0,0,0,0
2024-07-30 12:00:00+00:00,0,0,0,0,0
2024-07-30 13:00:00+00:00,132.25949,0,0,0,0
2024-07-30 14:00:00+00:00,216.85155,0.1,0.1,0,0
2024-07-30 15:00:00+00:00,488.0507,0,0,0,0
2024-07-30 16:00:00+00:00,661.9466,0.1,0.1,0,0
2024-07-30 17:00:00+00:00,704.17267,0.1,0.1,0,0
2024-07-30 18:00:00+00:00,659.2783,0.1,0.1,0,0
2024-07-30 19:00:00+00:00,578.8086,0.1,0.1,0,0
2024-07-30 20:00:00+00:00,602.1216,0.1,0.1,0,0
2024-07-30 21:00:00+00:00,553.8703,0.2,0.2,0,0
2024-07-30 22:00:00+00:00,422.8532,0,0,0,0
2024-07-30 23:00:00+00:00,445.51852,0,0,0,0
2024-07-31 00:00:00+00:00,454.38025,0,0,0,0
2024-07-31 01:00:00+00:00,284.10294,0,0,0,0
2024-07-31 02:00:00+00:00,15.236054,0,0,0,0
2024-07-31 03:00:00+00:00,0,0,0,0,0
2024-07-31 04:00:00+00:00,0,0,0,0,0
2024-07-31 05:00:00+00:00,0,0,0,0,0
2024-07-31 06:00:00+00:00,0,0,0,0,0
2024-07-31 07:00:00+00:00,0,0,0,0,0
2024-07-31 08:00:00+00:00,0,0,0,0,0
2024-07-31 09:00:00+00:00,0,0,0,0,0
2024-07-31 10:00:00+00:00,0,0,0,0,0
2024-07-31 11:00:00+00:00,0,0,0,0,0
2024-07-31 12:00:00+00:00,0,0,0,0,0
2024-07-31 13:00:00+00:00,90.64406,0.1,0.1,0,0
2024-07-31 14:00:00+00:00,424.5684,0.1,0.1,0,0
2024-07-31 15:00:00+00:00,553.4826,0,0,0,0
2024-07-31 16:00:00+00:00,624.61035,0,0,0,0
2024-07-31 17:00:00+00:00,807.1782,0,0,0,0
2024-07-31 18:00:00+00:00,846.34515,0,0,0,0
2024-07-31 19:00:00+00:00,849.5216,0,0,0,0
2024-07-31 20:00:00+00:00,840.2867,0,0,0,0
2024-07-31 21:00:00+00:00,816.37146,0,0,0,0
2024-07-31 22:00:00+00:00,785.05536,0,0,0,0
2024-07-31 23:00:00+00:00,716.6806,0,0,0,0
2024-08-01 00:00:00+00:00,595.68854,0,0,0,0
2024-08-01 01:00:00+00:00,355.87598,0,0,0,0
2024-08-01 02:00:00+00:00,15.525759,0,0,0,0
2024-08-01 03:00:00+00:00,0,0,0,0,0
2024-08-01 04:00:00+00:00,0,0,0,0,0
2024-08-01 05:00:00+00:00,0,0,0,0,0
2024-08-01 06:00:00+00:00,0,0,0,0,0
2024-08-01 07:00:00+00:00,0,0,0,0,0
2024-08-01 08:00:00+00:00,0,0,0,0,0
2024-08-01 09:00:00+00:00,0,0,0,0,0
2024-08-01 10:00:00+00:00,0,0,0,0,0
2024-08-01 11:00:00+00:00,0,0,0,0,0
2024-08-01 12:00:00+00:00,0,0,0,0,0
2024-08-01 13:00:00+00:00,97.19402,0,0,0,0
