datetime,epoch_timestamp,register_29,register_33
2025-06-02 05:59:37,1748861977,3717740464,11250388471
2025-06-02 06:00:37,1748862037,3717741497,11250388474
2025-06-02 06:01:37,1748862097,3717742529,11250388477
2025-06-02 06:02:37,1748862157,3717743561,11250388481
2025-06-02 06:03:37,1748862217,3717744591,11250388483
2025-06-02 06:04:37,1748862277,3717745619,11250388487
2025-06-02 06:05:37,1748862337,3717746649,11250388490
2025-06-02 06:06:37,1748862397,3717747675,11250388494
2025-06-02 06:07:37,1748862457,3717748698,11250388496
2025-06-02 06:08:37,1748862517,3717749724,11250388499
2025-06-02 06:09:37,1748862577,3717750747,11250388500
2025-06-02 06:10:37,1748862637,3717751764,11250388502
2025-06-02 06:11:37,1748862697,3717752783,11250388504
2025-06-02 06:12:37,1748862757,3717753803,11250388506
2025-06-02 06:13:37,1748862817,3717754830,11250388508
2025-06-02 06:14:37,1748862877,3717755862,11250388509
2025-06-02 06:15:37,1748862937,3717756894,11250388510
2025-06-02 06:16:37,1748862997,3717757923,11250388513
2025-06-02 06:17:37,1748863057,3717758957,11250388515
2025-06-02 06:18:37,1748863117,3717759988,11250388517
2025-06-02 06:19:37,1748863177,3717761020,11250388520
2025-06-02 06:20:37,1748863237,3717762060,11250388521
2025-06-02 06:21:37,1748863297,3717763096,11250388522
2025-06-02 06:22:37,1748863357,3717764134,11250388525
2025-06-02 06:23:37,1748863417,3717765172,11250388526
2025-06-02 06:24:37,1748863477,3717766213,11250388528
2025-06-02 06:25:37,1748863537,3717767252,11250388530
2025-06-02 06:26:37,1748863597,3717768292,11250388533
2025-06-02 06:27:37,1748863657,3717769326,11250388535
2025-06-02 06:28:37,1748863717,3717770357,11250388536
2025-06-02 06:29:37,1748863777,3717771389,11250388537
2025-06-02 06:30:37,1748863837,3717772418,11250388538
2025-06-02 06:31:37,1748863897,3717773447,11250388540
2025-06-02 06:32:37,1748863957,3717774474,11250388541
2025-06-02 06:33:37,1748864017,3717775507,11250388543
2025-06-02 06:34:37,1748864077,3717776536,11250388545
2025-06-02 06:35:37,1748864137,3717777569,11250388546
2025-06-02 06:36:37,1748864197,3717778601,11250388549
2025-06-02 06:37:37,1748864257,3717779635,11250388551
2025-06-02 06:38:37,1748864317,3717780673,11250388552
2025-06-02 06:39:37,1748864377,3717781710,11250388553
2025-06-02 06:40:37,1748864437,3717782749,11250388556
2025-06-02 06:41:37,1748864497,3717783789,11250388558
2025-06-02 06:42:37,1748864557,3717784827,11250388560
2025-06-02 06:43:37,1748864617,3717785859,11250388561
2025-06-02 06:44:37,1748864677,3717786887,11250388564
2025-06-02 06:45:37,1748864737,3717787918,11250388565
2025-06-02 06:46:37,1748864797,3717788943,11250388567
2025-06-02 06:47:37,1748864857,3717789968,11250388569
2025-06-02 06:48:37,1748864917,3717790993,11250388571
2025-06-02 06:49:37,1748864977,3717792020,11250388572
2025-06-02 06:50:37,1748865037,3717793045,11250388574
2025-06-02 06:51:37,1748865097,3717794070,11250388575
2025-06-02 06:52:37,1748865157,3717795098,11250388576
2025-06-02 06:53:37,1748865217,3717796123,11250388579
2025-06-02 06:54:37,1748865277,3717797152,11250388581
2025-06-02 06:55:37,1748865337,3717798177,11250388583
2025-06-02 06:56:37,1748865397,3717799202,11250388585
2025-06-02 06:57:37,1748865457,3717800230,11250388587
2025-06-02 06:58:37,1748865517,3717801256,11250388589
2025-06-02 06:59:37,1748865577,3717802280,11250388591
2025-06-02 07:00:37,1748865637,3717803306,11250388594
2025-06-02 07:01:37,1748865697,3717804333,11250388596
2025-06-02 07:02:37,1748865757,3717805363,11250388598
2025-06-02 07:03:37,1748865817,3717806394,11250388600
2025-06-02 07:04:37,1748865877,3717807420,11250388602
2025-06-02 07:05:37,1748865937,3717808449,11250388605
2025-06-02 07:06:37,1748865997,3717809471,11250388609
2025-06-02 07:07:37,1748866057,3717810495,11250388612
2025-06-02 07:08:37,1748866117,3717811518,11250388616
2025-06-02 07:09:37,1748866177,3717812540,11250388620
2025-06-02 07:10:37,1748866237,3717813562,11250388623
2025-06-02 07:11:37,1748866297,3717814584,11250388625
2025-06-02 07:12:37,1748866357,3717815607,11250388627
2025-06-02 07:13:37,1748866417,3717816629,11250388629
2025-06-02 07:14:37,1748866477,3717817653,11250388632
2025-06-02 07:15:37,1748866537,3717818676,11250388635
2025-06-02 07:16:37,1748866597,3717819702,11250388638
2025-06-02 07:17:37,1748866657,3717820725,11250388639
2025-06-02 07:18:37,1748866717,3717821749,11250388643
2025-06-02 07:19:37,1748866777,3717822774,11250388644
2025-06-02 07:20:37,1748866837,3717823795,11250388645
2025-06-02 07:21:37,1748866897,3717824820,11250388648
2025-06-02 07:22:37,1748866957,3717825843,11250388650
2025-06-02 07:23:37,1748867017,3717826864,11250388652
2025-06-02 07:24:37,1748867077,3717827888,11250388655
2025-06-02 07:25:37,1748867137,3717828909,11250388658
2025-06-02 07:26:37,1748867197,3717829933,11250388660
2025-06-02 07:27:37,1748867257,3717830954,11250388663
2025-06-02 07:28:37,1748867317,3717831975,11250388665
2025-06-02 07:29:37,1748867377,3717832996,11250388667
2025-06-02 07:30:37,1748867437,3717834019,11250388667
2025-06-02 07:31:37,1748867497,3717835042,11250388667
2025-06-02 07:32:37,1748867557,3717836065,11250388669
2025-06-02 07:33:37,1748867617,3717837087,11250388670
2025-06-02 07:34:37,1748867677,3717838109,11250388671
2025-06-02 07:35:37,1748867737,3717839153,11250392973
2025-06-02 07:36:37,1748867797,3717856516,11250487610
2025-06-02 07:37:37,1748867857,3717876182,11250582372
2025-06-02 07:38:37,1748867917,3717895826,11250677199
2025-06-02 07:39:37,1748867977,3717915466,11250771990
2025-06-02 07:40:37,1748868037,3717935109,11250866863
2025-06-02 07:41:37,1748868097,3717954770,11250961727
2025-06-02 07:42:37,1748868157,3717974410,11251056732
