Date/Time,Electricity:HVAC [J](TimeStep),Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 08/28  13:35:00,84062.49018601657,0.0,63296.64874274814,141062.49018601658 
 08/28  13:36:00,84209.8969800891,0.0,63444.055536820684,141209.8969800891 
 08/28  13:37:00,84357.82304946071,0.0,63591.98160619228,141357.8230494607 
 08/28  13:38:00,84507.40147103787,0.0,63741.56002776945,141507.40147103789 
 08/28  13:39:00,84657.8123978467,0.0,63891.97095457828,141657.81239784673 
 08/28  13:40:00,84808.80895992297,0.0,64042.96751665454,141808.80895992297 
 08/28  13:41:00,84960.48467418597,0.0,64194.643230917536,141960.48467418596 
 08/28  13:42:00,85112.82121591908,0.0,64346.979772650644,142112.82121591908 
 08/28  13:43:00,85265.64752391989,0.0,64499.80608065146,142265.64752391989 
 08/28  13:44:00,85420.22198267508,0.0,64654.38053940666,142420.22198267509 
 08/28  13:45:00,85575.7019213372,0.0,64809.86047806877,142575.7019213372 
 08/28  13:46:00,85731.79477395454,0.0,64965.953330686105,142731.79477395453 
 08/28  13:47:00,85888.59033638856,0.0,65122.74889312014,142888.59033638857 
 08/28  13:48:00,86046.06129860063,0.0,65280.2198553322,143046.06129860064 
 08/28  13:49:00,86203.99013177763,0.0,65438.1486885092,143203.99013177763 
 08/28  13:50:00,86363.67824539783,0.0,65597.8368021294,143363.6782453978 
 08/28  13:51:00,86524.19883615307,0.0,65758.35739288465,143524.19883615309 
 08/28  13:52:00,86685.25395217295,0.0,65919.41250890453,143685.25395217294 
 08/28  13:53:00,86846.96265352659,0.0,66081.12121025817,143846.96265352658 
 08/28  13:54:00,87009.26899622676,0.0,66243.42755295834,144009.26899622679 
 08/28  13:55:00,87171.94508779992,0.0,66406.1036445315,144171.94508779993 
 08/28  13:56:00,87336.39587120271,0.0,66570.55442793429,144336.3958712027 
 08/28  13:57:00,87501.66447292862,0.0,66735.8230296602,144501.66447292863 
 08/28  13:58:00,87667.48111705526,0.0,66901.63967378684,144667.48111705527 
 08/28  13:59:00,87833.95491665205,0.0,67068.11347338362,144833.95491665207 
 08/28  14:00:00,88001.05336984204,0.0,67235.21192657361,145001.05336984204 
 08/28  14:01:00,88115.24484716624,0.0,67349.40340389782,145115.24484716625 
 08/28  14:02:00,88231.13911608381,0.0,67465.29767281539,145231.1391160838 
 08/28  14:03:00,88347.74459534807,0.0,67581.90315207964,145347.74459534809 
 08/28  14:04:00,88464.67299277861,0.0,67698.83154951019,145464.6729927786 
 08/28  14:05:00,88582.00844515745,0.0,67816.16700188903,145582.00844515745 
 08/28  14:06:00,88699.69904216373,0.0,67933.85759889531,145699.69904216374 
 08/28  14:07:00,88817.53938345929,0.0,68051.69794019086,145817.53938345929 
 08/28  14:08:00,88936.83138687173,0.0,68170.9899436033,145936.83138687173 
 08/28  14:09:00,89056.63762887284,0.0,68290.79618560442,146056.63762887283 
 08/28  14:10:00,89176.69407707214,0.0,68410.85263380372,146176.69407707215 
 08/28  14:11:00,89297.09761224294,0.0,68531.25616897452,146297.09761224295 
 08/28  14:12:00,89417.83409253543,0.0,68651.992649267,146417.83409253544 
 08/28  14:13:00,89538.69434647684,0.0,68772.85290320842,146538.69434647685 
 08/28  14:14:00,89661.02773143289,0.0,68895.18628816447,146661.02773143288 
 08/28  14:15:00,89783.8615350715,0.0,69018.02009180308,146783.8615350715 
 08/28  14:16:00,89906.96574244516,0.0,69141.12429917674,146906.96574244515 
 08/28  14:17:00,90030.42541179828,0.0,69264.58396852986,147030.4254117983 
 08/28  14:18:00,90154.24429812485,0.0,69388.40285485643,147154.24429812487 
 08/28  14:19:00,90278.0696406321,0.0,69512.22819736367,147278.06964063209 
 08/28  14:20:00,90399.80590548305,0.0,69633.96446221463,147399.80590548306 
 08/28  14:21:00,90521.68206826847,0.0,69755.84062500004,147521.68206826849 
 08/28  14:22:00,90643.80930159449,0.0,69877.96785832607,147643.8093015945 
 08/28  14:23:00,90766.30451120205,0.0,70000.46306793363,147766.30451120204 
 08/28  14:24:00,90889.15930742723,0.0,70123.3178641588,147889.15930742725 
 08/28  14:25:00,91012.15755113974,0.0,70246.31610787132,148012.15755113975 
 08/28  14:26:00,91136.42564618873,0.0,70370.5842029203,148136.42564618874 
 08/28  14:27:00,91261.15000810374,0.0,70495.30856483532,148261.15000810376 
 08/28  14:28:00,91386.10985076153,0.0,70620.2684074931,148386.10985076155 
 08/28  14:29:00,91511.4091293246,0.0,70745.56768605618,148511.4091293246 
 08/28  14:30:00,91637.03879987505,0.0,70871.19735660663,148637.03879987508 
 08/28  14:31:00,91751.2926038649,0.0,70985.45116059648,148751.29260386493 
 08/28  14:32:00,91865.01066472809,0.0,71099.16922145967,148865.0106647281 
 08/28  14:33:00,91978.75948723515,0.0,71212.91804396673,148978.75948723517 
 08/28  14:34:00,92092.7607166128,0.0,71326.91927334438,149092.7607166128 
 08/28  14:35:00,92206.9553318263,0.0,71441.11388855789,149206.9553318263 
 08/28  14:36:00,92321.2736577428,0.0,71555.43221447438,149321.2736577428 
 08/28  14:37:00,92435.53219489326,0.0,71669.69075162483,149435.53219489326 
 08/28  14:38:00,92550.12692853374,0.0,71784.28548526531,149550.12692853373 
 08/28  14:39:00,92664.7607403764,0.0,71898.91929710798,149664.7607403764 
 08/28  14:40:00,92779.43690239341,0.0,72013.59545912499,149779.4369023934 
 08/28  14:41:00,92894.18128132443,0.0,72128.33983805601,149894.18128132443 
 08/28  14:42:00,93009.01931267574,0.0,72243.17786940732,150009.01931267576 
 08/28  14:43:00,93123.80621607548,0.0,72357.96477280706,150123.8062160755 
 08/28  14:44:00,93239.05361646009,0.0,72473.21217319167,150239.0536164601 
 08/28  14:45:00,93354.37963224214,0.0,72588.53818897372,150354.37963224215 
 08/28  14:46:00,93469.76161061684,0.0,72703.92016734842,150469.76161061685 
 08/28  14:47:00,93585.23099112946,0.0,72819.38954786104,150585.23099112948 
 08/28  14:48:00,93700.80691020972,0.0,72934.9654669413,150700.8069102097 
 08/28  14:49:00,93816.33275830072,0.0,73050.4913150323,150816.3327583007 
 08/28  14:50:00,93931.43989125839,0.0,73165.59844798997,150931.43989125838 
 08/28  14:51:00,94047.22248349185,0.0,73281.38104022343,151047.22248349185 
 08/28  14:52:00,94163.38160616998,0.0,73397.54016290156,151163.38160616999 
 08/28  14:53:00,94279.4781810278,0.0,73513.63673775937,151279.4781810278 
 08/28  14:54:00,94395.7247939753,0.0,73629.88335070688,151395.7247939753 
 08/28  14:55:00,94511.96148017164,0.0,73746.12003690322,151511.96148017166 
 08/28  14:56:00,94628.63827378178,0.0,73862.79683051336,151628.63827378179 
 08/28  14:57:00,94745.41165144398,0.0,73979.57020817556,151745.41165144399 
 08/28  14:58:00,94862.2106417419,0.0,74096.36919847348,151862.2106417419 
 08/28  14:59:00,94979.051242371,0.0,74213.20979910258,151979.051242371 
 08/28  15:00:00,95022.33569846984,0.0,74256.49425520141,152022.33569846984 
 08/28  15:01:00,95262.08170279351,0.0,74496.24025952509,152262.0817027935 
 08/28  15:02:00,95361.9337768726,0.0,74596.09233360418,152361.93377687259 
 08/28  15:03:00,95515.90192617259,0.0,74750.06048290417,152515.9019261726 
 08/28  15:04:00,95661.79219107809,0.0,74895.95074780967,152661.79219107808 
 08/28  15:05:00,95807.82526734782,0.0,75041.98382407939,152807.8252673478 
 08/28  15:06:00,95954.32095767281,0.0,75188.47951440439,152954.3209576728 
 08/28  15:07:00,96101.14829190989,0.0,75335.30684864147,153101.1482919099 
 08/28  15:08:00,96248.80129913539,0.0,75482.95985586697,153248.80129913538 
 08/28  15:09:00,96396.91085535453,0.0,75631.0694120861,153396.9108553545 
 08/28  15:10:00,96545.3349299498,0.0,75779.49348668137,153545.33492994979 
 08/28  15:11:00,96694.07141017316,0.0,75928.22996690474,153694.07141017315 
 08/28  15:12:00,96843.12490301692,0.0,76077.28345974849,153843.1249030169 
 08/28  15:13:00,96992.39537710106,0.0,76226.55393383264,153992.39537710107 
 08/28  15:14:00,97142.3047134132,0.0,76376.46327014479,154142.3047134132 
 08/28  15:15:00,97292.531532163,0.0,76526.69008889458,154292.531532163 
 08/28  15:16:00,97442.96241899133,0.0,76677.12097572291,154442.96241899133 
 08/28  15:17:00,97593.58570550522,0.0,76827.7442622368,154593.58570550523 
 08/28  15:18:00,97744.41448786896,0.0,76978.57304460054,154744.41448786896 
 08/28  15:19:00,97895.33502400061,0.0,77129.49358073219,154895.3350240006 
 08/28  15:20:00,98046.79564303972,0.0,77280.9541997713,155046.79564303973 
 08/28  15:21:00,98198.44352799158,0.0,77432.60208472316,155198.4435279916 
 08/28  15:22:00,98350.21499130648,0.0,77584.37354803806,155350.21499130649 
 08/28  15:23:00,98502.08239287749,0.0,77736.24094960907,155502.0823928775 
 08/28  15:24:00,98654.06872293836,0.0,77888.22727966994,155654.06872293837 
 08/28  15:25:00,98805.54374625752,0.0,78039.7023029891,155805.54374625753 
 08/28  15:26:00,98955.13941867731,0.0,78189.29797540889,155955.1394186773 
 08/28  15:27:00,99104.53671428048,0.0,78338.69527101206,156104.5367142805 
 08/28  15:28:00,99253.94414232458,0.0,78488.10269905615,156253.94414232457 
 08/28  15:29:00,99403.38838986028,0.0,78637.54694659186,156403.38838986029 
 08/28  15:30:00,99552.88373086399,0.0,78787.04228759557,156552.88373086399 
 08/28  15:31:00,99691.86290685437,0.0,78926.02146358595,156691.86290685438 
 08/28  15:32:00,99830.34368798428,0.0,79064.50224471586,156830.34368798429 
 08/28  15:33:00,99968.52230654509,0.0,79202.68086327666,156968.52230654509 
 08/28  15:34:00,100107.47997737256,0.0,79341.63853410413,157107.47997737258 
 08/28  15:35:00,100245.7850935994,0.0,79479.94365033099,157245.7850935994 
 08/28  15:36:00,100383.69695867495,0.0,79617.85551540653,157383.69695867494 
 08/28  15:37:00,100521.49841148423,0.0,79755.6569682158,157521.49841148425 
 08/28  15:38:00,100658.72445335657,0.0,79892.88301008815,157658.72445335659 
 08/28  15:39:00,100795.67930851625,0.0,80029.83786524783,157795.67930851627 
 08/28  15:40:00,100932.51215731332,0.0,80166.6707140449,157932.51215731333 
 08/28  15:41:00,101069.13056974195,0.0,80303.28912647352,158069.13056974195 
 08/28  15:42:00,101205.58505810103,0.0,80439.74361483261,158205.58505810105 
 08/28  15:43:00,101341.90709110728,0.0,80576.06564783886,158341.90709110729 
 08/28  15:44:00,101477.66727389427,0.0,80711.82583062585,158477.66727389428 
 08/28  15:45:00,101613.16000976047,0.0,80847.31856649205,158613.16000976048 
 08/28  15:46:00,101748.50254344764,0.0,80982.66110017922,158748.50254344767 
 08/28  15:47:00,101883.60112715105,0.0,81117.75968388263,158883.60112715106 
 08/28  15:48:00,102018.50773092636,0.0,81252.66628765794,159018.50773092637 
 08/28  15:49:00,102153.27106107363,0.0,81387.4296178052,159153.27106107365 
 08/28  15:50:00,102287.46862166046,0.0,81521.62717839204,159287.46862166047 
 08/28  15:51:00,102421.57238949237,0.0,81655.73094622395,159421.57238949237 
 08/28  15:52:00,102555.39018342088,0.0,81789.54874015246,159555.39018342089 
 08/28  15:53:00,102688.94963935513,0.0,81923.1081960867,159688.94963935513 
 08/28  15:54:00,102822.14908321416,0.0,82056.30763994574,159822.14908321418 
 08/28  15:55:00,102955.23860306651,0.0,82189.39715979809,159955.2386030665 
 08/28  15:56:00,103087.77162276335,0.0,82321.93017949493,160087.77162276337 
 08/28  15:57:00,103220.0134769525,0.0,82454.17203368408,160220.0134769525 
 08/28  15:58:00,103352.04745520132,0.0,82586.2060119329,160352.04745520134 
 08/28  15:59:00,103483.77569091071,0.0,82717.93424764229,160483.7756909107 
 08/28  16:00:00,103615.24022993238,0.0,82849.39878666395,160615.24022993237 
 08/28  16:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  16:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/28  17:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
